대여소번호,대여건수,반납건수,총이용건수,자치구,대여소명,위도,경도,순유출,지역명
334,1135.5,1115.0833333333333,2250.5833333333335,종로구,334. 종로3가역 2번출구 뒤,37.533512,126.972275,20.416666666666742,종로구 종로3가역 2번출구 뒤
335,1118.75,1115.25,2234.0,종로구,335. 종로3가역 15번출구 앞,37.518509,126.978798,3.5,종로구 종로3가역 15번출구 앞
336,1044.5833333333333,999.5,2044.0833333333333,중구,336. 충무로역 6번출구 앞,37.569836,126.982658,45.08333333333326,중구 충무로역 6번출구 앞
337,602.75,618.5,1221.25,종로구,337. 창경궁 입구,37.590233,126.99852,-15.75,종로구 창경궁 입구
338,635.0,633.5833333333334,1268.5833333333333,종로구,338. 세운스퀘어 앞,37.566994,127.003464,1.4166666666666288,종로구 세운스퀘어 앞
339,1085.25,1038.75,2124.0,종로구,339. 종로4가 사거리,37.551342,126.902672,46.5,종로구 종로4가 사거리
340,1165.9166666666667,1189.6666666666667,2355.5833333333335,종로구,340. 혜화동 로터리,37.551365,126.903061,-23.75,종로구 혜화동 로터리
341,981.1666666666666,970.1666666666666,1951.3333333333333,종로구,341. 혜화역 3번출구 뒤,37.565388,126.919327,11.0,종로구 혜화역 3번출구 뒤
342,1861.25,1801.9166666666667,3663.1666666666665,종로구,342. 대학로 마로니에공원,37.558949,126.907753,59.33333333333326,종로구 대학로 마로니에공원
343,961.0833333333334,932.5,1893.5833333333333,종로구,343. 힐스테이트창경궁 아파트 앞,37.542545,126.934296,28.58333333333337,종로구 힐스테이트창경궁 아파트 앞
344,767.5833333333334,712.5,1480.0833333333333,종로구,344. 성균관대 E하우스 앞,37.563965,126.898209,55.08333333333337,종로구 성균관대 E하우스 앞
345,1188.4166666666667,1267.9166666666667,2456.3333333333335,종로구,345. 서울보증보험본사 앞,37.577637,126.909653,-79.5,종로구 서울보증보험본사 앞
346,811.0,836.4166666666666,1647.4166666666667,중구,346. 맥스타일 앞,37.586388,126.935127,-25.41666666666663,중구 맥스타일 앞
347,633.4166666666666,615.8333333333334,1249.25,중구,347. 동대문역사문화공원역 9번출구 앞,37.578892,126.910736,17.583333333333258,중구 동대문역사문화공원역 9번출구 앞
348,918.5833333333334,666.0833333333334,1584.6666666666667,종로구,348. 독립문역 사거리,37.572227,126.923065,252.5,종로구 독립문역 사거리
349,626.6666666666666,613.6666666666666,1240.3333333333333,종로구,349. 어린이도서관,37.579876,126.906349,13.0,종로구 어린이도서관
351,555.9166666666666,499.3333333333333,1055.25,종로구,351. 청운초교 앞 삼거리,37.567657,126.917809,56.583333333333314,종로구 청운초교 앞 삼거리
352,237.25,125.41666666666667,362.6666666666667,종로구,352. 중앙고입구 삼거리,37.56612,126.925896,111.83333333333333,종로구 중앙고입구 삼거리
353,704.75,694.3333333333334,1399.0833333333333,종로구,353. 재동초교 앞 삼거리,37.573921,126.958305,10.416666666666629,종로구 재동초교 앞 삼거리
354,1026.9166666666667,711.0833333333334,1738.0,종로구,354. 포르투갈 대사관 앞,37.563908,126.964973,315.83333333333337,종로구 포르투갈 대사관 앞
355,1180.9166666666667,1179.75,2360.6666666666665,종로구,355. 서울사대부설초등학교 앞,37.548149,127.06707,1.1666666666667425,종로구 서울사대부설초등학교 앞
356,1133.0,1121.4166666666667,2254.4166666666665,종로구,356. KT혜화지사 앞,37.548164,127.06237,11.583333333333258,종로구 KT혜화지사 앞
358,631.8333333333334,624.0833333333334,1255.9166666666667,종로구,358. 성균관대입구 사거리 A,37.567642,127.025696,7.75,종로구 성균관대입구 사거리 A
359,1075.9166666666667,1159.5,2235.4166666666665,종로구,359. 원남동사거리,37.564606,127.036522,-83.58333333333326,종로구 원남동사거리
361,2930.3333333333335,3117.75,6048.083333333333,종로구,361. 동묘앞역 1번출구 뒤,37.551205,127.068932,-187.41666666666652,종로구 동묘앞역 1번출구 뒤
362,1972.5833333333333,2017.1666666666667,3989.75,종로구,362. 청계8가사거리 A,37.542816,127.04467,-44.583333333333485,종로구 청계8가사거리 A
363,1673.6666666666667,1751.5,3425.1666666666665,종로구,363. 신설동역 11번출구 뒤,37.559246,127.07341,-77.83333333333326,종로구 신설동역 11번출구 뒤
364,435.5833333333333,346.75,782.3333333333334,종로구,364. 창신역 1번출구 앞,37.547913,127.062752,88.83333333333331,종로구 창신역 1번출구 앞
367,1118.4166666666667,764.8333333333334,1883.25,종로구,367. 독립문역 3-1번출구 ,37.545208,127.047142,353.58333333333337,종로구 독립문역 3-1번출구 
368,1554.5833333333333,1631.5833333333333,3186.1666666666665,종로구,368. SK 서린빌딩 앞,37.54459,127.057083,-77.0,종로구 SK 서린빌딩 앞
370,1790.8333333333333,1604.5,3395.3333333333335,중구,370. 시청역(2호선) 9번출구 뒤,37.549583,127.030243,186.33333333333326,중구 시청역(2호선) 9번출구 뒤
371,485.0,485.8333333333333,970.8333333333334,중구,371. 동대입구역 6번출구 뒤,37.54829,127.062462,-0.8333333333333144,중구 동대입구역 6번출구 뒤
372,538.4166666666666,539.0,1077.4166666666667,중구,372. 약수역 3번출구 뒤,37.565205,127.041847,-0.5833333333333712,중구 약수역 3번출구 뒤
374,1114.8333333333333,1195.6666666666667,2310.5,중구,374. 청구역 2번출구 앞,37.561012,127.054237,-80.83333333333348,중구 청구역 2번출구 앞
379,828.0833333333334,846.8333333333334,1674.9166666666667,중구,379. 서울역9번출구,37.571255,127.079803,-18.75,중구 서울역9번출구
380,1150.6666666666667,1250.9166666666667,2401.5833333333335,중구,380. CJ제일제당 앞,37.519463,126.902649,-100.25,중구 CJ제일제당 앞
381,99.91666666666667,64.91666666666667,164.83333333333334,중구,381. 장충체육관,37.537849,127.092171,35.0,중구 장충체육관
382,321.3333333333333,333.9166666666667,655.25,중구,382. 약수역 10번출구 앞,37.550396,127.075859,-12.583333333333371,중구 약수역 10번출구 앞
383,3245.3333333333335,3373.75,6619.083333333333,중구,383. 신당역 12번 출구 뒤,37.56538,127.08651,-128.41666666666652,중구 신당역 12번 출구 뒤
384,392.4166666666667,386.3333333333333,778.75,중구,384. 종로학원본원 ,37.545231,127.084732,6.083333333333371,중구 종로학원본원 
385,1417.75,1452.8333333333333,2870.5833333333335,종로구,385. 종각역 5번출구,37.551849,127.088982,-35.08333333333326,종로구 종각역 5번출구
387,793.25,745.25,1538.5,중구,387. 훈련원공원주차장 앞,37.54483,127.104263,48.0,중구 훈련원공원주차장 앞
388,363.8333333333333,361.0,724.8333333333334,종로구,388. 동성중학교 앞,37.546898,127.105629,2.8333333333333144,종로구 동성중학교 앞
389,968.4166666666666,974.5833333333334,1943.0,중구,389. 을지로4가역 1번출구,37.57489,127.053535,-6.1666666666667425,중구 을지로4가역 1번출구
390,705.25,683.5,1388.75,중구,390. 충무로역 1번출구,37.577793,127.057831,21.75,중구 충무로역 1번출구
391,660.75,671.75,1332.5,중구,391. 시립미술관,37.583698,127.053856,-11.0,중구 시립미술관
393,1918.9166666666667,1977.3333333333333,3896.25,종로구,393. 동대문역 8번 출구,37.568192,127.057175,-58.416666666666515,종로구 동대문역 8번 출구
394,717.5833333333334,816.0833333333334,1533.6666666666667,종로구,394. 경희궁 자이 3단지,37.561153,127.070969,-98.5,종로구 경희궁 자이 3단지
395,814.1666666666666,816.5,1630.6666666666667,종로구,395. 경희궁 자이 2단지,37.578632,127.071907,-2.3333333333333712,종로구 경희궁 자이 2단지
397,341.4166666666667,326.5833333333333,668.0,종로구,397. 종묘공영주차장 건너편,37.574776,127.040367,14.833333333333371,종로구 종묘공영주차장 건너편
398,1718.0833333333333,1712.5,3430.5833333333335,중구,398. 을지로3가역 3번출구,37.568184,127.051277,5.5833333333332575,중구 을지로3가역 3번출구
399,862.1666666666666,498.5833333333333,1360.75,중구,399. 서울역 센트럴 자이아파트,37.581047,127.046135,363.5833333333333,중구 서울역 센트럴 자이아파트
400,1075.4166666666667,1114.8333333333333,2190.25,마포구,400. 상암한화오벨리스크 1차 앞,37.580498,127.044724,-39.416666666666515,마포구 상암한화오벨리스크 1차 앞
401,894.0833333333334,902.4166666666666,1796.5,마포구,401. 상암월드컵파크 10단지 앞,37.59602,127.05983,-8.333333333333258,마포구 상암월드컵파크 10단지 앞
402,586.75,542.0,1128.75,마포구,402. 상암월드컵파크 9단지 앞,37.587517,127.052773,44.75,마포구 상암월드컵파크 9단지 앞
403,865.75,373.75,1239.5,마포구,403. 부엉이공원 앞,37.590736,127.042587,492.0,마포구 부엉이공원 앞
405,554.5833333333334,541.75,1096.3333333333333,마포구,405. DMC빌 앞,37.583008,127.060974,12.833333333333371,마포구 DMC빌 앞
406,649.8333333333334,645.25,1295.0833333333333,마포구,406. 상암월드컵파크 7단지 앞,37.585045,127.060272,4.583333333333371,마포구 상암월드컵파크 7단지 앞
407,1013.6666666666666,1072.6666666666667,2086.3333333333335,마포구,407. 마포구 육아종합지원센터,37.58255,127.044601,-59.000000000000114,마포구 마포구 육아종합지원센터
408,768.0,752.8333333333334,1520.8333333333333,마포구,408. LG CNS앞,37.573753,127.038536,15.166666666666629,마포구 LG CNS앞
409,1782.75,1808.25,3591.0,마포구,409. 누리꿈스퀘어 옆,37.570354,127.048431,-25.5,마포구 누리꿈스퀘어 옆
410,243.91666666666666,160.58333333333334,404.5,마포구,410. 상암중학교 옆,37.566971,127.074295,83.33333333333331,마포구 상암중학교 옆
413,679.9166666666666,675.3333333333334,1355.25,마포구,413. 상암월드컵파크 3단지 후문,37.524357,126.896004,4.5833333333332575,마포구 상암월드컵파크 3단지 후문
414,1760.5833333333333,1930.5,3691.0833333333335,마포구,414. 상암동주민센터 옆,37.533657,126.912163,-169.91666666666674,마포구 상암동주민센터 옆
416,608.75,339.25,948.0,마포구,416. 상암월드컵파크 1단지 교차로,37.519089,126.889099,269.5,마포구 상암월드컵파크 1단지 교차로
417,1464.1666666666667,1370.3333333333333,2834.5,마포구,417. DMC역 2번출구 옆,37.517151,126.888626,93.83333333333348,마포구 DMC역 2번출구 옆
418,1876.0833333333333,1815.0,3691.0833333333335,마포구,418. 월드컵경기장역 3번출구 옆,37.521931,126.891617,61.08333333333326,마포구 월드컵경기장역 3번출구 옆
419,2477.9166666666665,2213.25,4691.166666666667,마포구,419. 홈플러스 마포점 앞,37.521133,126.896538,264.6666666666665,마포구 홈플러스 마포점 앞
420,1130.1666666666667,958.8333333333334,2089.0,마포구,420. 서울시 공공자전거 상암센터,37.520294,126.901192,171.33333333333337,마포구 서울시 공공자전거 상암센터
421,1833.0833333333333,1830.1666666666667,3663.25,마포구,421. 마포구청 앞,37.535961,126.8983,2.916666666666515,마포구 마포구청 앞
422,345.8333333333333,346.6666666666667,692.5,마포구,422. 문화비축기지,37.534718,126.900002,-0.8333333333333712,마포구 문화비축기지
424,397.1666666666667,375.0833333333333,772.25,마포구,424. 롯데하이마트 (상암월드컵점) ,37.522343,126.927101,22.08333333333337,마포구 롯데하이마트 (상암월드컵점) 
425,341.0833333333333,332.6666666666667,673.75,마포구,425. DMC첨단산업센터,37.518963,126.921616,8.416666666666629,마포구 DMC첨단산업센터
426,1103.5,1318.4166666666667,2421.9166666666665,마포구,426. 서울신용보증재단,37.535339,126.903679,-214.91666666666674,마포구 서울신용보증재단
427,1224.6666666666667,1342.75,2567.4166666666665,마포구,427. 성산시영아파트,37.52845,126.8722,-118.08333333333326,마포구 성산시영아파트
428,514.6666666666666,480.1666666666667,994.8333333333334,중구,428. 명보사거리,37.517319,126.864319,34.49999999999994,중구 명보사거리
429,85.41666666666667,58.0,143.41666666666666,중구,429. 송도병원,37.514713,126.860916,27.41666666666667,중구 송도병원
430,771.1666666666666,807.6666666666666,1578.8333333333333,중구,430. 장충동먹자골목 앞,37.522659,126.870834,-36.5,중구 장충동먹자골목 앞
431,3171.75,3170.4166666666665,6342.166666666667,중구,431. 청계천 영도교,37.531097,126.864029,1.333333333333485,중구 청계천 영도교
432,237.08333333333334,52.5,289.5833333333333,마포구,432. 마포중앙도서관,37.516197,126.8349,184.58333333333334,마포구 마포중앙도서관
433,1686.9166666666667,1536.75,3223.6666666666665,중구,433. 을지로입구역 2번출구,37.536671,126.832184,150.16666666666674,중구 을지로입구역 2번출구
434,476.75,25.166666666666668,501.9166666666667,중구,434. 신당 래미안 버스정류장,37.537514,126.967567,451.5833333333333,중구 신당 래미안 버스정류장
435,262.5,243.16666666666666,505.6666666666667,중구,435. SK 남산빌딩,37.530148,126.968483,19.333333333333343,중구 SK 남산빌딩
436,596.1666666666666,185.16666666666666,781.3333333333334,마포구,436. 이대역 5번출구,37.533451,126.971733,411.0,마포구 이대역 5번출구
437,874.9166666666666,946.5,1821.4166666666667,마포구,437. 대흥역 1번출구,37.544895,126.969383,-71.58333333333337,마포구 대흥역 1번출구
438,1277.25,1114.8333333333333,2392.0833333333335,마포구,438. 성산2-1 공영주차장,37.541653,126.970505,162.41666666666674,마포구 성산2-1 공영주차장
440,778.6666666666666,733.6666666666666,1512.3333333333333,마포구,440. 하늘공원 입구,37.522026,126.966187,45.0,마포구 하늘공원 입구
441,812.75,817.9166666666666,1630.6666666666667,중구,441.염천교사거리,37.54232,126.96196,-5.166666666666629,중구 염천교사거리
442,309.0833333333333,324.6666666666667,633.75,중구,442.서울역 서부,37.520336,126.994263,-15.583333333333371,중구 서울역 서부
443,196.75,207.16666666666666,403.9166666666667,중구,443.호암아트홀,37.566845,126.896446,-10.416666666666657,중구 호암아트홀
445,857.0833333333334,819.8333333333334,1676.9166666666667,중구,445.대한상공회의소,37.547829,127.072632,37.25,중구 대한상공회의소
446,394.6666666666667,341.9166666666667,736.5833333333334,종로구,446. 상명대입구,37.536808,127.055489,52.75,종로구 상명대입구
447,108.83333333333333,100.08333333333333,208.91666666666666,종로구,447. 신영동삼거리,37.565941,127.045395,8.75,종로구 신영동삼거리
449,207.0,61.666666666666664,268.6666666666667,종로구,449. 일성아파트,37.600975,126.926956,145.33333333333334,종로구 일성아파트
450,921.0,582.5833333333334,1503.5833333333333,종로구,450. 효자동 삼거리,37.643108,126.918221,338.41666666666663,종로구 효자동 삼거리
451,200.83333333333334,119.0,319.8333333333333,종로구,451. 청와대앞길,37.645866,126.927391,81.83333333333334,종로구 청와대앞길
452,767.8333333333334,779.9166666666666,1547.75,종로구,452. 동대문 종합시장 버스정류장,37.648674,126.930702,-12.083333333333258,종로구 동대문 종합시장 버스정류장
453,1089.0,1092.0,2181.0,종로구,453. 종로오가 지하쇼핑센터 14번출구,37.636234,126.918999,-3.0,종로구 종로오가 지하쇼핑센터 14번출구
